Page,Street,Block,Sector,Street Number,Address,Tree No.,Species,Year Planted,Height (1961),Height (1967),Height (1971),Height (1972),Height (1977),Height (1981),Height (1982),Height (1983),Height (1984),Height (1985),Height (1986),Height (1987),Height (1988),Height (1989),Height (1990),Height (1991),Height (1992),Height (1993),Height (1997),Diameter (1961),Diameter (1967),Diameter (1971),Diameter (1972),Diameter (1977),Diameter (1981),Diameter (1982),Diameter (1983),Diameter (1984),Diameter (1985),Diameter (1986),Diameter (1987),Diameter (1988),Diameter (1989),Diameter (1990),Diameter (1991),Diameter (1992),Diameter (1993),Diameter (1997)
633,ARNASON ST.,1142 - 1238,24,1234,1234 ARNASON ST.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1234,1234 ARNASON ST.,2,vacant,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1238,1238 ARNASON ST.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1238,1238 ARNASON ST.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1238,1238 ARNASON ST.,3,Fraxinus pennsylvanica,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1155,1155 ARNASON ST.,1,Fraxinus pennsylvanica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1155,1155 ARNASON ST.,2,Fraxinus pennsylvanica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1155,1155 ARNASON ST.,3,Fraxinus pennsylvanica,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,4,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1155,1155 ARNASON ST.,4,Fraxinus pennsylvanica,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1203,1203 ARNASON ST.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1203,1203 ARNASON ST.,2,Fraxinus pennsylvanica,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1207,1207 ARNASON ST.,1,Fraxinus pennsylvanica,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,,
633,ARNASON ST.,1142 - 1238,24,1211,1211 ARNASON ST.,1,Fraxinus pennsylvanica,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1236,1236 Arthur Street,1,Populus deltoides,,,,,,,21,,,,,,30,,,,,,,,,,,,,17,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1236,1236 Arthur Street,2,Caragana arborescens,,,,,,,10,,,,,,12,,,,,,,,,,,,,3,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1236,1236 Arthur Street,3,Ulmus laciniata,,,,,,,14,,,,,,20,,,,,,,,,,,,,7,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1236,1236 Arthur Street,4,Ulmus americana,,,,,,,17,,,,,,26,,,,,,,,,,,,,18,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1236,1236 Arthur Street,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1236,1236 Arthur Street,6,Picea glauca,,,,,,,10,,,,,,15,,,,,,,,,,,,,5,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1240,1240 Arthur Street,1,Picea glauca,,,,,,,13,,,,,,16,,,,,,,,,,,,,6,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1240,1240 Arthur Street,2,Betula pendula 'Youngii',,,,,,,20,,,,,,30,,,,,,,,,,,,,15,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1326,1326 Arthur Street,1,Ulmus americana,,,,,,,22,,,,,,30,,,,,,,,,,,,,28,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1326,1326 Arthur Street,2,Ulmus americana,,,,,,,21,,,,,,30,,,,,,,,,,,,,19,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1330,1330 Arthur Street,1,Picea glauca,,,,,,,19,,,,,,26,,,,,,,,,,,,,18,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1330,1330 Arthur Street,2,Picea glauca,,,,,,,22,,,,,,30,,,,,,,,,,,,,17,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1334,1334 Arthur Street,1,Picea glauca,,,,,,,26,,,,,,35,,,,,,,,,,,,,29,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1334,1334 Arthur Street,2,Picea glauca,,,,,,,27,,,,,,35,,,,,,,,,,,,,38,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1338,1338 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1342,1342 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1342,1342 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1344,1344 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1344,1344 Arthur Street,2,Acer negundo,,,,,,,13,,,,,,18,,,,,,,,,,,,,7,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1358,1358 Arthur Street,1,Malus,,,,,,,13,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1358,1358 Arthur Street,2,Prunus virginiana,,,,,,,12,,,,,,15,,,,,,,,,,,,,8,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1424,1424 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1424,1424 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1426,1426 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1426,1426 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1430,1430 Arthur Street,1,Fraxinus pennsylvanica,,,,,,,22,,,,,,26,,,,,,,,,,,,,32,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1430,1430 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,25,,,,,,35,,,,,,,,,,,,,34,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1436,1436 Arthur Street,1,Fraxinus pennsylvanica,,,,,,,27,,,,,,35,,,,,,,,,,,,,39,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1436,1436 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,10,,,,,,15,,,,,,,,,,,,,5,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1444,1444 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1446,1446 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1448,1448 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1448,1448 Arthur Street,2,Ulmus americana,,,,,,,22,,,,,,34,,,,,,,,,,,,,20,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1450,1450 Arthur Street,1,Ulmus americana,,,,,,,25,,,,,,36,,,,,,,,,,,,,31,,,,,,,,,,,,,
634,Arthur Street,1236-1460,NW 21 10,1460,1460 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1325,1325 Arthur Street,1,Ulmus americana,,,,,,,22,,,,,,30,,,,,,,,,,,,,20,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1325,1325 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,23,,,,,,30,,,,,,,,,,,,,16,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1333,1333 Arthur Street,1,Picea glauca,,,,,,,16,,,,,,20,,,,,,,,,,,,,5,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1333,1333 Arthur Street,2,Acer negundo,,,,,,,25,,,,,,36,,,,,,,,,,,,,23,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1339,1339 Arthur Street,1,Malus,,,,,,,11,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1339,1339 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,21,,,,,,28,,,,,,,,,,,,,18,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1341,1341 Arthur Street,1,Acer negundo,,,,,,,22,,,,,,28,,,,,,,,,,,,,14,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1341,1341 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1353,1353 Arthur Street,1,Ulmus americana,,,,,,,21,,,,,,32,,,,,,,,,,,,,18,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1353,1353 Arthur Street,2,Picea glauca,,,,,,,H,,,,,,,,,,,,,,,,,,,H,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1359,1359 Arthur Street,1,Ulmus americana,,,,,,,26,,,,,,38,,,,,,,,,,,,,22,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1359,1359 Arthur Street,2,Ulmus americana,,,,,,,27,,,,,,38,,,,,,,,,,,,,28,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1425,1425 Arthur Street,1,Picea pungens,,,,,,,28,,,,,,36,,,,,,,,,,,,,22,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1431,1431 Arthur Street,1,Pinus banksiana,,,,,,,23,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1431,1431 Arthur Street,2,Acer negundo,,,,,,,21,,,,,,28,,,,,,,,,,,,,25,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1437,1437 Arthur Street,1,Picea pungens,,,,,,,24,,,,,,30,,,,,,,,,,,,,20,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1437,1437 Arthur Street,2,Betula papyrifera,,,,,,,8,,,,,,15,,,,,,,,,,,,,2,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1443,1443 Arthur Street,1,Picea glauca,,,,,,,22,,,,,,28,,,,,,,,,,,,,10,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1443,1443 Arthur Street,2,Picea glauca,,,,,,,24,,,,,,30,,,,,,,,,,,,,16,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1449,1449 Arthur Street,1,Picea pungens,,,,,,,28,,,,,,36,,,,,,,,,,,,,21,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1449,1449 Arthur Street,2,Picea pungens,,,,,,,23,,,,,,30,,,,,,,,,,,,,12,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1461,1461 Arthur Street,1,Populus,,,,,,,26,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,
635,Arthur Street,1325-1461,NW 21 10,1461,1461 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,600,600 Arthur Street,1,Ulmus laciniata,,,,,,,19,,,,,,20,,,,,,,,,,,,,8,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,600,600 Arthur Street,2,Ulmus laciniata,,,,,,,17,,,,,,20,,,,,,,,,,,,,5,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,600,600 Arthur Street,3,Ulmus laciniata,,,,,,,15,,,,,,20,,,,,,,,,,,,,7,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,600,600 Arthur Street,4,Ulmus laciniata,,,,,,,16,,,,,,20,,,,,,,,,,,,,13,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,600,600 Arthur Street,5,Picea pungens,,,,,,,25,,,,,,28,,,,,,,,,,,,,15,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,600,600 Arthur Street,6,Picea pungens,,,,,,,23,,,,,,25,,,,,,,,,,,,,13,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,608,608 Arthur Street,1,Fraxinus nigra,,,,,,,22,,,,,,28,,,,,,,,,,,,,24,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,608,608 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,616,616 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,616,616 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,20,,,,,,25,,,,,,,,,,,,,16,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,624,624 Arthur Street,1,Fraxinus nigra,,,,,,,14,,,,,,20,,,,,,,,,,,,,9,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,624,624 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,21,,,,,,25,,,,,,,,,,,,,19,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,632,632 Arthur Street,1,Fraxinus pennsylvanica,,,,,,,13,,,,,,18,,,,,,,,,,,,,7,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,632,632 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,8,,,,,,16,,,,,,,,,,,,,3,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,640,640 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,640,640 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,15,,,,,,20,,,,,,,,,,,,,8,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,648,648 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,648,648 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,656,656 Arthur Street,1,Picea pungens,,,,,,,1,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,656,656 Arthur Street,2,Picea pungens,,,,,,,1,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,658,658 Arthur Street,1,Picea pungens,,,,,,,6,,,,,,14,,,,,,,,,,,,,2,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,658,658 Arthur Street,2,Malus,,,,,,,17,,,,,,18,,,,,,,,,,,,,22,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,660,660 Arthur Street,1,Picea pungens,,,,,,,19,,,,,,21,,,,,,,,,,,,,13,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,660,660 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,662,662 Arthur Street,1,Picea pungens,,,,,,,21,,,,,,26,,,,,,,,,,,,,14,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,662,662 Arthur Street,2,Picea pungens,,,,,,,23,,,,,,26,,,,,,,,,,,,,17,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,662,662 Arthur Street,3,Picea pungens,,,,,,,25,,,,,,26,,,,,,,,,,,,,15,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,664,664 Arthur Street,1,Fraxinus pennsylvanica,,,,,,,23,,,,,,25,,,,,,,,,,,,,17,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,664,664 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,21,,,,,,25,,,,,,,,,,,,,15,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,664,664 Arthur Street,3,Fraxinus pennsylvanica,,,,,,,22,,,,,,25,,,,,,,,,,,,,16,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,664,664 Arthur Street,4,Fraxinus pennsylvanica,,,,,,,23,,,,,,25,,,,,,,,,,,,,21,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,664,664 Arthur Street,5,Fraxinus pennsylvanica,,,,,,,24,,,,,,25,,,,,,,,,,,,,19,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,900,900 Arthur Street,1,Fraxinus pennsylvanica,,,,,,,9,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,900,900 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,7,,,,,,8,,,,,,,,,,,,,4,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,900,900 Arthur Street,3,Fraxinus pennsylvanica,,,,,,,5,,,,,,6,,,,,,,,,,,,,3,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,900,900 Arthur Street,4,Fraxinus pennsylvanica,,,,,,,7,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,900,900 Arthur Street,5,Fraxinus pennsylvanica,,,,,,,8,,,,,,9,,,,,,,,,,,,,3,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,900,900 Arthur Street,6,Fraxinus pennsylvanica,,,,,,,9,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,900,900 Arthur Street,7,Cotoneaster,,,,,,,4,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,
636,Arthur Street,600-900,NW 12,900,900 Arthur Street,8,Picea glauca,,,,,,,14,,,,,,15,,,,,,,,,,,,,9,,,,,,,,,,,,,
637,Arthur Street,601 - 901,7 W 12,607,607 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Arthur Street,601 - 901,7 W 12,649,649 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Arthur Street,601 - 901,7 W 12,715,715 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,901,901 Arthur Street,6,Fraxinus pennsylvanica,,,,,,,8,,,,,,15,,,,,,,,,,,,,3,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,901,901 Arthur Street,7,Fraxinus nigra,,,,,,,11,,,,,,21,,,,,,,,,,,,,5,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,901,901 Arthur Street,8,Fraxinus nigra,,,,,,,22,,,,,,24,,,,,,,,,,,,,13,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,909,909 Arthur Street,1,Fraxinus nigra,,,,,,,21,,,,,,24,,,,,,,,,,,,,14,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,909,909 Arthur Street,2,Fraxinus nigra,,,,,,,22,,,,,,24,,,,,,,,,,,,,15,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,917,917 Arthur Street,1,Fraxinus nigra,,,,,,,23,,,,,,25,,,,,,,,,,,,,14,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,917,917 Arthur Street,2,Fraxinus nigra,,,,,,,22,,,,,,24,,,,,,,,,,,,,13,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,925,925 Arthur Street,1,Fraxinus pennsylvanica,,,,,,,25,,,,,,32,,,,,,,,,,,,,16,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,925,925 Arthur Street,2,Picea glauca,,,,,,,18,,,,,,20,,,,,,,,,,,,,11,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,925,925 Arthur Street,3,Fraxinus pennsylvanica,,,,,,,23,,,,,,25,,,,,,,,,,,,,18,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,933,933 Arthur Street,1,Picea glauca,,,,,,,9,,,,,,18,,,,,,,,,,,,,5,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,933,933 Arthur Street,2,Fraxinus nigra,,,,,,,18,,,,,,23,,,,,,,,,,,,,8,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,941,941 Arthur Street,1,Picea pungens,,,,,,,26,,,,,,29,,,,,,,,,,,,,25,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,941,941 Arthur Street,2,Malus,,,,,,,20,,,,,,17,,,,,,,,,,,,,8,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,949,949 Arthur Street,1,Ulmus americana,,,,,,,25,,,,,,31,,,,,,,,,,,,,25,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,949,949 Arthur Street,2,Ulmus americana,,,,,,,25,,,,,,25,,,,,,,,,,,,,23,,,,,,,,,,,,,
638,Arthur Street,901-949,NW 18 12,949,949 Arthur Street,3,Sorbus aucuparia,,,,,,,20,,,,,,18,,,,,,,,,,,,,7,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,908,908 Arthur Street,1,Fraxinus nigra,,,,,,,19,,,,,,21,,,,,,,,,,,,,15,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,908,908 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,17,,,,,,20,,,,,,,,,,,,,12,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,916,916 Arthur Street,1,Fraxinus nigra,,,,,,,20,,,,,,25,,,,,,,,,,,,,14,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,916,916 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,22,,,,,,25,,,,,,,,,,,,,17,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,924,924 Arthur Street,1,Fraxinus nigra,,,,,,,21,,,,,,30,,,,,,,,,,,,,14,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,924,924 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,18,,,,,,28,,,,,,,,,,,,,12,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,932,932 Arthur Street,1,Fraxinus pennsylvanica,,,,,,,22,,,,,,25,,,,,,,,,,,,,25,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,932,932 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,940,940 Arthur Street,1,Fraxinus nigra,,,,,,,26,,,,,,30,,,,,,,,,,,,,17,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,940,940 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,21,,,,,,29,,,,,,,,,,,,,19,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,948,948 Arthur Street,1,Picea glauca,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Arthur Street,908-948,NW 18 12,948,948 Arthur Street,2,Picea glauca,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1700,1700 Arthur Street,1,Picea glauca,,,,,,,25,,,,,,36,,,,,,,,,,,,,14,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1700,1700 Arthur Street,2,Picea glauca,,,,,,,24,,,,,,34,,,,,,,,,,,,,21,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1708,1708 Arthur Street,1,Acer negundo,,,,,,,23,,,,,,32,,,,,,,,,,,,,25,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1708,1708 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1718,1718 Arthur Street,1,Sorbus aucuparia,,,,,,,9,,,,,,12,,,,,,,,,,,,,12,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1718,1718 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1718,1718 Arthur Street,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1726,1726 Arthur Street,1,Picea pungens,,,,,,,23,,,,,,28,,,,,,,,,,,,,13,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1726,1726 Arthur Street,2,Picea pungens,,,,,,,21,,,,,,30,,,,,,,,,,,,,12,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1734,1734 Arthur Street,1,Ulmus americana,,,,,,,22,,,,,,34,,,,,,,,,,,,,13,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1734,1734 Arthur Street,2,Ulmus americana,,,,,,,23,,,,,,34,,,,,,,,,,,,,24,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1742,1742 Arthur Street,1,Ulmus americana,,,,,,,23,,,,,,34,,,,,,,,,,,,,26,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1742,1742 Arthur Street,2,Ulmus americana,,,,,,,24,,,,,,34,,,,,,,,,,,,,22,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1752,1752 Arthur Street,1,Picea glauca,,,,,,,7,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1752,1752 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1760,1760 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1760,1760 Arthur Street,2,Sorbus aucuparia,,,,,,,13,,,,,,15,,,,,,,,,,,,,5,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1768,1768 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1768,1768 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1774,1774 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1774,1774 Arthur Street,2,Malus,,,,,,,4,,,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,
